# cosmologies
# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 2.43000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 2.66000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 2.89000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.12000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.35000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.58000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.81000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 4.04000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 4.27000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.00000000e+00 -4.00000000e-02
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.00000000e+00 -3.00000000e-02
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.00000000e+00 -2.00000000e-02
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.00000000e+00 -1.00000000e-02
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.00000000e+00 1.00000000e-02
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.00000000e+00 2.00000000e-02
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.00000000e+00 3.00000000e-02
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.00000000e-01 3.00000000e+00 4.00000000e-02




