# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas MWDM_inverse 
3.114688e-01 4.317411e-02 6.672679e-01 1.804821e-09 8.916250e-01 -1.029196e+00 2.912500e-01 4.023884e-01 2.839375e+00 -1.176652e-02 9.375000e-03 
3.160313e-01 4.863839e-02 7.110893e-01 2.253750e-09 9.397321e-01 -8.711607e-01 6.587500e-01 7.252232e-02 2.346875e+00 9.648661e-03 6.986607e-01 
2.732813e-01 4.827232e-02 7.062679e-01 2.335179e-09 9.850536e-01 -1.146518e+00 -2.053571e-02 2.951116e-01 3.329375e+00 9.245982e-03 9.138393e-01 
2.786562e-01 4.737946e-02 6.927679e-01 2.558036e-09 9.040536e-01 -7.715179e-01 3.437500e-01 6.729911e-02 2.726875e+00 -9.387054e-03 2.544643e-02 
3.121563e-01 4.275446e-02 6.519464e-01 1.683750e-09 9.299821e-01 -1.291696e+00 -3.141071e-01 1.271652e-01 2.501875e+00 -3.639732e-03 3.388393e-01 
3.204063e-01 4.051339e-02 7.424821e-01 1.953750e-09 9.489464e-01 -8.508036e-01 5.237500e-01 3.469420e-01 3.123125e+00 -1.938080e-02 6.691964e-01 
2.772188e-01 4.202232e-02 6.610536e-01 2.620179e-09 9.358750e-01 -1.028125e+00 -4.705357e-01 2.432813e-01 2.630625e+00 -1.356027e-02 8.415179e-01 
2.846562e-01 4.999554e-02 7.495536e-01 2.018036e-09 9.501250e-01 -7.500893e-01 1.862500e-01 7.372768e-02 2.520625e+00 3.681696e-03 6.111607e-01 
3.077813e-01 4.534375e-02 7.048750e-01 1.620536e-09 8.884107e-01 -1.271875e+00 7.267857e-02 3.939509e-01 3.050625e+00 8.513839e-03 3.968750e-01 
3.125313e-01 4.309375e-02 6.836607e-01 2.101607e-09 9.838750e-01 -9.124107e-01 6.073214e-01 1.962723e-01 3.469375e+00 -2.219955e-02 2.138393e-01 
2.710938e-01 4.371875e-02 7.336964e-01 1.933393e-09 8.844464e-01 -1.095089e+00 4.787500e-01 2.149554e-02 2.904375e+00 4.816518e-03 8.281250e-01 
2.879687e-01 4.930804e-02 6.764821e-01 2.394107e-09 9.365179e-01 -7.115179e-01 -2.160714e-02 3.304688e-01 3.564375e+00 6.646875e-03 3.683036e-01 
3.060313e-01 4.022768e-02 7.129107e-01 1.607679e-09 9.930893e-01 -9.900893e-01 1.294643e-01 4.019866e-01 2.766875e+00 -1.572009e-02 6.370536e-01 
3.182813e-01 4.683482e-02 6.620179e-01 2.416607e-09 9.402679e-01 -1.286339e+00 -3.087500e-01 1.207366e-01 2.464375e+00 -1.059509e-02 7.633929e-02 
2.680312e-01 4.406696e-02 6.889107e-01 2.387679e-09 9.180893e-01 -1.163661e+00 -3.730357e-01 1.339955e-01 2.959375e+00 9.026339e-03 9.718750e-01 
2.790938e-01 4.888839e-02 6.465893e-01 1.529464e-09 9.624464e-01 -1.092946e+00 2.141071e-01 3.746652e-01 2.439375e+00 -5.396875e-03 2.995536e-01 
3.051563e-01 4.628125e-02 7.413036e-01 1.901250e-09 8.848750e-01 -7.591964e-01 9.410714e-02 7.895089e-02 3.259375e+00 -1.187054e-03 7.187500e-02 
3.142187e-01 4.153125e-02 7.117321e-01 2.609464e-09 9.890179e-01 -9.541964e-01 5.226786e-01 2.605580e-01 2.715625e+00 -2.055223e-02 5.763393e-01 
2.765937e-01 4.671875e-02 6.704821e-01 2.530179e-09 9.742321e-01 -7.045536e-01 2.237500e-01 3.927455e-01 2.948125e+00 1.067366e-02 7.165179e-01 
2.919062e-01 4.242411e-02 7.100179e-01 2.339464e-09 9.039464e-01 -1.080089e+00 -4.769643e-01 5.886161e-02 3.595625e+00 -7.190625e-03 3.450893e-01 
3.100313e-01 4.333482e-02 7.566250e-01 1.961250e-09 9.603036e-01 -1.263304e+00 5.301786e-01 2.718080e-01 2.691875e+00 -1.809955e-02 8.763393e-01 
3.220312e-01 4.783482e-02 6.613750e-01 1.553036e-09 9.121964e-01 -9.183036e-01 6.946429e-02 2.031027e-01 2.259375e+00 -2.504911e-03 7.008929e-02 
2.772813e-01 4.379911e-02 6.500179e-01 2.170179e-09 9.469107e-01 -1.185089e+00 6.544643e-01 3.883259e-01 2.799375e+00 -3.200446e-03 6.919643e-02 
2.854688e-01 4.123661e-02 6.791607e-01 1.739464e-09 9.254821e-01 -8.577679e-01 1.375000e-02 1.705580e-01 3.568125e+00 8.367411e-03 9.745536e-01 
3.106562e-01 4.883482e-02 7.147321e-01 2.642679e-09 9.927679e-01 -1.040982e+00 -2.755357e-01 2.392634e-01 3.151875e+00 -1.817277e-02 6.718750e-01 
3.129688e-01 4.687054e-02 7.370179e-01 1.934464e-09 8.819821e-01 -8.406250e-01 1.830357e-01 7.131696e-02 2.249375e+00 -9.826339e-03 2.513393e-01 
2.637813e-01 4.462946e-02 7.405536e-01 2.188393e-09 8.857321e-01 -9.054464e-01 -7.196429e-02 3.517634e-01 3.345625e+00 -2.022277e-02 6.924107e-01 
2.792813e-01 4.754018e-02 6.800179e-01 1.610893e-09 9.994107e-01 -8.181250e-01 -3.108929e-01 2.794420e-01 2.808125e+00 7.012946e-03 3.272321e-01 
3.082813e-01 4.741518e-02 7.294107e-01 2.560179e-09 9.327679e-01 -1.258482e+00 5.858929e-01 1.098884e-01 3.024375e+00 -5.433482e-03 4.508929e-02 
3.229687e-01 4.088839e-02 6.619107e-01 2.038393e-09 9.408036e-01 -1.104732e+00 2.087500e-01 1.741741e-01 2.361875e+00 4.236607e-04 9.575893e-01 
2.674062e-01 4.373661e-02 6.636250e-01 1.793036e-09 8.885179e-01 -1.249911e+00 2.880357e-01 2.882812e-01 3.404375e+00 4.560268e-03 2.825893e-01 
2.874062e-01 4.907589e-02 6.766964e-01 2.219464e-09 9.985536e-01 -1.103125e+00 4.348214e-01 1.364063e-01 2.964375e+00 -2.263884e-02 8.120536e-01 
3.084688e-01 4.010268e-02 7.018750e-01 1.925893e-09 9.337321e-01 -8.133036e-01 -1.030357e-01 4.108259e-01 2.266875e+00 -1.103438e-02 7.370536e-01 
3.181562e-01 4.706696e-02 7.464464e-01 2.427321e-09 9.529107e-01 -8.722321e-01 -2.123214e-01 8.819196e-02 2.854375e+00 1.243080e-02 1.004464e-01 
2.689063e-01 4.523661e-02 7.055179e-01 1.796250e-09 8.873393e-01 -9.145536e-01 6.983929e-01 1.122991e-01 2.550625e+00 -4.915179e-04 2.549107e-01 
2.916563e-01 4.920089e-02 7.378750e-01 2.220536e-09 9.961964e-01 -8.304464e-01 -1.866071e-01 2.111384e-01 3.040625e+00 1.371205e-02 6.522321e-01 
2.974063e-01 4.324554e-02 6.985536e-01 2.695179e-09 9.479821e-01 -1.205982e+00 -2.841071e-01 3.983705e-01 2.366875e+00 -1.502455e-02 1.834821e-01 
3.271563e-01 4.038839e-02 6.675893e-01 2.008393e-09 9.205536e-01 -1.020089e+00 1.851786e-01 2.284152e-01 3.453125e+00 -4.628125e-03 9.200893e-01 
2.653437e-01 4.146875e-02 6.803393e-01 1.506964e-09 9.124107e-01 -1.065625e+00 -3.269643e-01 2.947098e-01 3.355625e+00 6.280804e-03 4.147321e-01 
2.791562e-01 4.593304e-02 7.057321e-01 2.064107e-09 9.921250e-01 -1.276696e+00 3.458929e-01 5.042411e-02 2.345625e+00 -1.129063e-02 6.683036e-01 
2.989062e-01 4.904911e-02 6.697321e-01 2.433750e-09 9.478750e-01 -7.672321e-01 -1.898214e-01 2.175670e-01 3.240625e+00 -2.205312e-02 3.258929e-02 
3.295938e-01 4.384375e-02 7.536250e-01 2.133750e-09 9.000893e-01 -8.952679e-01 4.080357e-01 3.557812e-01 2.843125e+00 1.119196e-03 8.397321e-01 
2.664688e-01 4.817411e-02 7.183750e-01 2.366250e-09 9.740179e-01 -1.004554e+00 -3.762500e-01 3.292634e-01 2.994375e+00 -1.747723e-02 1.781250e-01 
2.839063e-01 4.162946e-02 7.540536e-01 1.964464e-09 9.447679e-01 -1.225804e+00 2.408929e-01 1.426339e-02 2.566875e+00 -1.085134e-02 8.870536e-01 
2.954688e-01 4.266518e-02 6.530179e-01 2.537679e-09 9.321250e-01 -8.240179e-01 6.308929e-01 2.171652e-01 3.398125e+00 1.100313e-02 4.861607e-01 
3.281562e-01 4.564732e-02 6.759464e-01 1.652679e-09 8.955893e-01 -9.086607e-01 -1.887500e-01 3.706473e-01 2.401875e+00 3.504464e-04 6.665179e-01 
2.669063e-01 4.779911e-02 7.159107e-01 1.692321e-09 9.340536e-01 -7.136607e-01 8.339286e-02 7.694196e-02 3.524375e+00 1.448661e-03 4.325893e-01 
2.828438e-01 4.039732e-02 6.689821e-01 2.461607e-09 9.459464e-01 -1.022232e+00 4.069643e-01 2.079241e-01 2.606875e+00 -2.381027e-02 8.883929e-02 
3.059688e-01 4.360268e-02 7.543750e-01 1.907679e-09 8.952679e-01 -9.499107e-01 -2.530357e-01 3.529688e-01 2.410625e+00 -6.055804e-03 9.647321e-01 
3.179688e-01 4.691518e-02 6.814107e-01 2.330893e-09 9.859107e-01 -1.288482e+00 1.026786e-01 2.444866e-01 3.069375e+00 1.550580e-02 5.388393e-01 
2.608437e-01 4.550446e-02 6.520536e-01 2.012679e-09 9.914821e-01 -1.207589e+00 -5.803571e-02 3.634152e-01 3.131875e+00 -8.764732e-03 3.834821e-01 
2.800937e-01 4.218304e-02 7.224464e-01 2.551607e-09 8.834821e-01 -7.377679e-01 -3.719643e-01 2.866741e-01 3.418125e+00 2.949554e-03 5.638393e-01 
3.122188e-01 4.285268e-02 6.773393e-01 2.331964e-09 9.211964e-01 -8.990179e-01 3.630357e-01 2.591518e-02 2.311875e+00 -1.908795e-02 1.191964e-01 
3.269688e-01 4.755804e-02 7.365893e-01 1.753393e-09 9.477679e-01 -1.053839e+00 4.583929e-01 2.159598e-01 2.885625e+00 7.708482e-03 9.906250e-01 
2.707812e-01 4.812946e-02 7.089464e-01 2.169107e-09 9.413393e-01 -1.267589e+00 -1.196429e-02 4.148438e-01 2.489375e+00 6.134375e-03 1.700893e-01 
2.918438e-01 4.282589e-02 6.878393e-01 1.728750e-09 9.853750e-01 -7.779464e-01 -4.662500e-01 3.957589e-02 2.708125e+00 4.968750e-04 5.227679e-01 
2.951563e-01 4.655804e-02 6.558036e-01 1.827321e-09 8.918393e-01 -8.513393e-01 5.923214e-01 1.713616e-01 3.414375e+00 -1.784330e-02 7.584821e-01 
3.283438e-01 4.024554e-02 7.474107e-01 2.649107e-09 9.307321e-01 -1.030804e+00 2.355357e-01 2.758259e-01 3.121875e+00 -7.922768e-03 4.477679e-01 
2.669688e-01 4.981696e-02 6.758393e-01 2.492679e-09 9.223750e-01 -7.350893e-01 -3.312500e-01 1.492634e-01 2.694375e+00 7.049554e-03 4.495536e-01 
2.866563e-01 4.354018e-02 7.462321e-01 2.360893e-09 9.523750e-01 -8.984821e-01 6.662500e-01 4.144420e-01 2.368125e+00 -8.837946e-03 7.799107e-01 
2.956563e-01 4.709375e-02 6.695179e-01 1.831607e-09 9.916964e-01 -1.229554e+00 3.308929e-01 2.802455e-01 3.581875e+00 2.876339e-03 2.120536e-01 
3.261563e-01 4.223661e-02 7.032679e-01 1.760893e-09 8.849821e-01 -1.074732e+00 -1.919643e-01 8.939732e-02 2.983125e+00 -1.861205e-02 5.049107e-01 
2.753438e-01 4.369196e-02 6.789464e-01 1.690179e-09 8.866964e-01 -9.118750e-01 -1.094643e-01 3.071652e-01 2.554375e+00 -2.102813e-02 1.495536e-01 
2.896563e-01 4.922768e-02 7.299464e-01 1.971964e-09 9.741250e-01 -7.372321e-01 4.958929e-01 3.782813e-01 3.238125e+00 5.548661e-03 4.691964e-01 
3.025313e-01 4.664732e-02 6.693036e-01 2.364107e-09 9.306250e-01 -1.285268e+00 -3.183929e-01 1.627232e-02 3.353125e+00 9.575446e-03 5.209821e-01 
3.165938e-01 4.133482e-02 7.374464e-01 2.449821e-09 9.518393e-01 -1.056518e+00 3.191071e-01 1.926563e-01 2.303125e+00 -7.044196e-03 9.870536e-01 
2.616563e-01 4.222768e-02 7.287679e-01 2.110179e-09 9.870893e-01 -1.111161e+00 3.303571e-02 3.638170e-01 2.510625e+00 1.345580e-02 5.808036e-01 
2.944062e-01 4.263839e-02 6.719821e-01 2.638393e-09 9.276250e-01 -7.072321e-01 6.201786e-01 1.484598e-01 2.945625e+00 -1.454866e-02 3.584821e-01 
3.027187e-01 4.996875e-02 6.490536e-01 1.838036e-09 9.436964e-01 -1.257411e+00 3.426786e-01 3.047545e-01 3.304375e+00 -1.623259e-02 7.745536e-01 
3.135938e-01 4.521875e-02 7.331607e-01 1.570179e-09 8.968750e-01 -9.365179e-01 -4.223214e-01 3.877232e-02 2.711875e+00 -2.797768e-03 2.183036e-01 
2.649688e-01 4.850446e-02 6.493750e-01 2.175536e-09 9.130536e-01 -9.943750e-01 3.619643e-01 4.072098e-01 2.373125e+00 -5.360268e-03 5.415179e-01 
2.848438e-01 4.604018e-02 7.079821e-01 2.436964e-09 9.843036e-01 -1.239196e+00 -4.555357e-01 1.633259e-01 3.464375e+00 -1.557366e-02 4.049107e-01 
3.054687e-01 4.477232e-02 7.549107e-01 2.056607e-09 9.680179e-01 -7.602679e-01 5.398214e-01 2.617634e-01 2.991875e+00 9.685268e-03 8.933036e-01 
3.166563e-01 4.104911e-02 6.853750e-01 1.564821e-09 9.069464e-01 -1.030268e+00 8.446429e-02 6.569196e-02 2.764375e+00 1.338839e-03 6.562500e-02 
2.676562e-01 4.649554e-02 6.922321e-01 1.975179e-09 9.830179e-01 -9.606250e-01 -2.498214e-01 8.738839e-02 2.620625e+00 -2.344420e-02 8.665179e-01 
2.823438e-01 4.389732e-02 6.473393e-01 2.304107e-09 9.213036e-01 -7.168750e-01 5.473214e-01 3.561830e-01 2.495625e+00 3.974554e-03 3.022321e-01 
3.102813e-01 4.093304e-02 7.002679e-01 1.591607e-09 9.530179e-01 -1.290089e+00 2.548214e-01 1.982812e-01 3.408125e+00 7.305804e-03 5.772321e-01 
3.219063e-01 4.905804e-02 7.568393e-01 2.567679e-09 9.051250e-01 -1.042589e+00 3.946429e-02 2.352455e-01 3.136875e+00 -9.936161e-03 2.049107e-01 
2.741563e-01 4.576339e-02 7.503036e-01 2.013750e-09 9.596607e-01 -7.083036e-01 -1.073214e-01 1.850223e-01 3.120625e+00 6.799107e-04 7.589286e-03 
2.832813e-01 4.821875e-02 6.911607e-01 2.516250e-09 9.862321e-01 -1.297054e+00 -2.337500e-01 2.408705e-01 2.453125e+00 -1.604955e-02 4.665179e-01 
2.979062e-01 4.372768e-02 6.480893e-01 1.580893e-09 9.225893e-01 -8.920536e-01 2.933929e-01 4.477902e-01 2.588125e+00 -9.240625e-03 8.486607e-01 
3.137187e-01 4.212946e-02 7.250179e-01 2.130536e-09 9.034107e-01 -1.137411e+00 6.458929e-01 8.176339e-02 3.513125e+00 8.587054e-03 7.183036e-01 
2.662188e-01 4.139732e-02 7.346607e-01 1.915179e-09 9.567679e-01 -9.418750e-01 -4.951786e-01 1.737723e-01 3.350625e+00 -1.022902e-02 1.665179e-01 
2.794687e-01 4.868304e-02 6.526964e-01 2.108036e-09 9.897679e-01 -1.110089e+00 -1.062500e-01 3.654241e-01 2.211875e+00 -3.529911e-03 8.013393e-01 
3.111562e-01 4.345982e-02 7.295179e-01 2.583750e-09 8.865893e-01 -1.162054e+00 3.866071e-01 3.316741e-01 2.863125e+00 -2.201652e-02 5.558036e-01 
3.168437e-01 4.735268e-02 6.734821e-01 1.771607e-09 9.153036e-01 -8.449107e-01 4.830357e-01 1.104911e-02 3.035625e+00 1.279687e-02 4.459821e-01 
2.609063e-01 4.280804e-02 6.745536e-01 1.826250e-09 9.760536e-01 -1.173304e+00 -9.821429e-03 2.272098e-01 2.214375e+00 -1.681830e-02 2.022321e-01 
2.907188e-01 4.173661e-02 7.144107e-01 2.661964e-09 9.044821e-01 -9.638393e-01 4.873214e-01 7.091518e-02 3.058125e+00 7.635268e-03 8.156250e-01 
3.120312e-01 4.612054e-02 7.418393e-01 1.527321e-09 9.388750e-01 -7.993750e-01 1.905357e-01 4.321205e-01 2.871875e+00 -1.279152e-02 7.325893e-01 
3.194687e-01 4.826339e-02 6.650179e-01 2.269821e-09 9.625536e-01 -1.116518e+00 -4.726786e-01 2.010938e-01 3.526875e+00 -1.077232e-03 2.808036e-01 
2.629688e-01 4.973661e-02 7.176250e-01 2.213036e-09 9.791607e-01 -9.241964e-01 6.180357e-01 2.452902e-01 2.788125e+00 3.718304e-03 7.352679e-01 
2.933438e-01 4.050446e-02 6.731607e-01 2.495893e-09 9.528036e-01 -1.170089e+00 2.816071e-01 3.033482e-02 2.418125e+00 6.354018e-03 1.147321e-01 
2.989688e-01 4.482589e-02 6.457321e-01 1.877679e-09 8.879821e-01 -1.133661e+00 -2.305357e-01 4.156473e-01 3.178125e+00 -5.653125e-03 8.093750e-01 
3.275313e-01 4.554018e-02 7.373393e-01 1.794107e-09 9.354464e-01 -7.666964e-01 -1.625000e-02 1.311830e-01 3.271875e+00 -2.410313e-02 2.602679e-01 
2.747812e-01 4.708482e-02 6.939464e-01 2.426250e-09 8.894821e-01 -9.466964e-01 2.826786e-01 3.324777e-01 2.284375e+00 1.492009e-02 6.209821e-01 
2.801563e-01 4.336161e-02 6.576250e-01 2.371607e-09 9.706964e-01 -1.169554e+00 -4.212500e-01 1.797991e-01 2.710625e+00 -1.634241e-02 2.276786e-02 
3.047813e-01 4.185268e-02 7.312321e-01 1.773750e-09 9.293393e-01 -1.016875e+00 5.553571e-02 3.730580e-01 3.590625e+00 -3.969196e-03 9.941964e-01 
3.266563e-01 4.887054e-02 7.255536e-01 2.044821e-09 9.592321e-01 -7.720536e-01 4.048214e-01 6.227679e-03 2.960625e+00 -7.410268e-03 2.834821e-01 
2.624063e-01 4.404911e-02 7.013393e-01 1.938750e-09 9.078036e-01 -1.209732e+00 -4.598214e-01 3.268527e-01 3.465625e+00 -1.227902e-02 7.674107e-01 
2.812812e-01 4.071875e-02 6.831250e-01 2.475536e-09 9.716607e-01 -7.870536e-01 1.583929e-01 1.227455e-01 2.225625e+00 -1.615938e-02 4.977679e-01 
3.085938e-01 4.753125e-02 7.498750e-01 1.555179e-09 9.222679e-01 -8.936607e-01 2.017857e-02 6.448661e-02 2.833125e+00 1.422455e-02 6.361607e-01 
3.285938e-01 4.700446e-02 6.450893e-01 2.267679e-09 9.498036e-01 -1.132054e+00 4.241071e-01 3.670313e-01 3.208125e+00 -4.005804e-03 1.254464e-01 
2.709062e-01 4.622768e-02 6.929821e-01 2.490536e-09 9.757321e-01 -1.114911e+00 5.601786e-01 4.485938e-01 2.865625e+00 1.184509e-02 5.379464e-01 
2.914687e-01 4.941518e-02 7.076607e-01 2.297679e-09 8.901250e-01 -8.583036e-01 -2.701786e-01 1.211384e-01 2.434375e+00 -4.591518e-03 9.281250e-01 
2.983438e-01 4.433482e-02 7.451607e-01 2.016964e-09 9.280536e-01 -1.293304e+00 5.232143e-02 6.770089e-02 3.255625e+00 -1.670848e-02 1.651786e-02 
3.260312e-01 4.138839e-02 6.439107e-01 1.566964e-09 9.580536e-01 -7.768750e-01 1.316071e-01 2.625670e-01 3.126875e+00 -4.408482e-03 4.602679e-01 
2.740313e-01 4.934375e-02 7.075536e-01 2.678036e-09 8.811250e-01 -1.179196e+00 -2.321429e-03 2.006920e-01 2.769375e+00 -5.543304e-03 6.950893e-01 
2.904687e-01 4.587946e-02 7.444107e-01 1.970893e-09 9.980179e-01 -9.611607e-01 4.423214e-01 3.756696e-02 2.355625e+00 -3.383482e-03 1.915179e-01 
3.041562e-01 4.446875e-02 6.571964e-01 2.206607e-09 9.659821e-01 -7.275893e-01 3.673214e-01 3.666295e-01 3.336875e+00 -2.000313e-02 8.593750e-01 
3.171563e-01 4.072768e-02 6.906250e-01 1.761964e-09 9.155179e-01 -1.118661e+00 -4.341071e-01 2.782366e-01 3.125625e+00 1.360223e-02 2.584821e-01 
2.634688e-01 4.390625e-02 6.793750e-01 2.476607e-09 9.065179e-01 -8.647321e-01 6.041071e-01 1.066741e-01 2.900625e+00 -1.381652e-02 7.843750e-01 
2.904063e-01 4.924554e-02 7.359464e-01 2.093036e-09 9.549464e-01 -1.049018e+00 1.016071e-01 1.725670e-01 3.460625e+00 1.568884e-02 1.343750e-01 
2.982188e-01 4.132589e-02 6.643750e-01 1.504821e-09 9.151964e-01 -7.961607e-01 -3.676786e-01 3.477455e-01 2.705625e+00 -1.662946e-03 3.424107e-01 
3.244063e-01 4.535268e-02 7.234107e-01 2.342679e-09 9.969464e-01 -1.233839e+00 7.321429e-03 2.995313e-01 2.513125e+00 -1.992991e-02 7.191964e-01 
2.744688e-01 4.866518e-02 7.399107e-01 2.450893e-09 9.770179e-01 -1.024375e+00 5.730357e-01 2.657812e-01 3.575625e+00 -5.506696e-03 4.299107e-01 
2.886563e-01 4.465625e-02 7.124821e-01 2.270893e-09 8.906607e-01 -9.188393e-01 -4.448214e-01 1.468527e-01 2.640625e+00 1.539598e-02 9.776786e-02 
2.966563e-01 4.188839e-02 6.980179e-01 2.009464e-09 9.315893e-01 -7.329464e-01 2.805357e-01 1.002455e-01 2.415625e+00 -2.304152e-02 8.522321e-01 
3.243438e-01 4.594196e-02 6.541964e-01 1.743750e-09 9.564464e-01 -1.275625e+00 2.767857e-02 4.357366e-01 2.950625e+00 -8.209821e-04 5.897321e-01 
2.650312e-01 4.716518e-02 6.579464e-01 2.666250e-09 9.745536e-01 -1.244018e+00 3.341071e-01 2.999330e-01 2.741875e+00 -1.055848e-02 6.825893e-01 
2.902188e-01 4.339732e-02 7.317679e-01 2.209821e-09 8.802679e-01 -7.784821e-01 5.483929e-01 3.397098e-01 2.970625e+00 -1.553125e-03 8.705357e-02 
2.960313e-01 4.845982e-02 6.742321e-01 1.578750e-09 9.661964e-01 -9.027679e-01 -2.916071e-01 7.573661e-02 3.374375e+00 7.854911e-03 3.120536e-01 
3.215312e-01 4.137054e-02 7.201964e-01 1.843393e-09 9.251607e-01 -1.120804e+00 -1.576786e-01 2.043080e-01 2.529375e+00 -2.044241e-02 9.825893e-01 
2.678437e-01 4.120982e-02 7.093750e-01 1.997679e-09 9.516250e-01 -1.152946e+00 4.433929e-01 5.604911e-02 3.010625e+00 1.594509e-02 6.272321e-01 
2.847812e-01 4.976339e-02 6.845179e-01 1.605536e-09 8.896964e-01 -1.088661e+00 -8.160714e-02 3.899330e-01 2.506875e+00 -2.285268e-03 3.325893e-01 
3.055938e-01 4.571875e-02 6.554821e-01 2.520536e-09 9.786250e-01 -9.199107e-01 -2.669643e-01 1.315848e-01 2.706875e+00 -2.168705e-02 8.566964e-01 
3.188437e-01 4.436161e-02 7.598393e-01 2.319107e-09 9.357679e-01 -7.554464e-01 3.941071e-01 3.300670e-01 3.273125e+00 -1.114420e-02 9.598214e-02 
2.747188e-01 4.320982e-02 6.806607e-01 1.643036e-09 9.235536e-01 -9.070536e-01 2.419643e-01 1.225446e-02 3.494375e+00 -1.539063e-02 2.450893e-01 
2.862187e-01 4.678125e-02 7.123750e-01 1.908750e-09 9.854821e-01 -7.902679e-01 5.194643e-01 4.232813e-01 2.648125e+00 -1.304777e-02 9.700893e-01 
3.077188e-01 4.004911e-02 7.488036e-01 2.501250e-09 9.628750e-01 -1.231161e+00 -1.201786e-01 1.432366e-01 2.438125e+00 -4.115625e-03 3.674107e-01 
3.141563e-01 4.906696e-02 6.583750e-01 2.328750e-09 8.994464e-01 -1.068839e+00 -4.523214e-01 3.236384e-01 3.048125e+00 8.440625e-03 6.433036e-01 
2.667188e-01 4.327232e-02 6.615893e-01 1.819821e-09 9.651250e-01 -8.363393e-01 2.194643e-01 4.220759e-01 2.435625e+00 -1.689152e-02 4.906250e-01 
2.802813e-01 4.810268e-02 7.209464e-01 2.386607e-09 9.036250e-01 -1.269196e+00 5.441071e-01 2.521205e-01 3.180625e+00 1.103973e-02 8.683036e-01 
3.059062e-01 4.712054e-02 7.422679e-01 1.790893e-09 9.851607e-01 -1.098839e+00 -3.569643e-01 1.295759e-01 3.599375e+00 -1.396295e-02 2.397321e-01 
3.268437e-01 4.037946e-02 6.921250e-01 2.526964e-09 9.234464e-01 -8.604464e-01 -3.125000e-02 4.238839e-02 2.556875e+00 1.741518e-03 5.522321e-01 
2.699063e-01 4.518304e-02 7.001607e-01 2.556964e-09 9.282679e-01 -1.229018e+00 7.803571e-02 4.264955e-01 3.544375e+00 -1.659866e-02 3.531250e-01 
2.847188e-01 4.319196e-02 7.581250e-01 2.256964e-09 8.925893e-01 -7.125893e-01 4.733929e-01 1.577009e-01 2.824375e+00 9.209375e-03 5.691964e-01 
3.023437e-01 4.094196e-02 6.721964e-01 1.706250e-09 9.579464e-01 -9.884821e-01 -4.308929e-01 4.037946e-02 3.088125e+00 -1.220580e-02 8.977679e-01 
3.198437e-01 4.842411e-02 6.415536e-01 2.039464e-09 9.705893e-01 -1.102589e+00 1.401786e-01 3.276563e-01 2.289375e+00 5.365625e-03 2.370536e-01 
2.721562e-01 4.745089e-02 7.237321e-01 2.488393e-09 8.939821e-01 -9.997321e-01 -3.891071e-01 4.317187e-01 3.166875e+00 -3.676339e-03 3.031250e-01 
2.794063e-01 4.774554e-02 6.456250e-01 2.160536e-09 9.679107e-01 -7.468750e-01 5.248214e-01 2.340402e-01 2.614375e+00 -2.088170e-02 8.191964e-01 
3.070937e-01 4.159375e-02 6.729464e-01 1.968750e-09 9.845179e-01 -1.171696e+00 -2.482143e-02 2.131473e-01 2.301875e+00 1.308973e-02 1.558036e-01 
3.224687e-01 4.301339e-02 7.481607e-01 1.716964e-09 9.352321e-01 -1.064018e+00 2.248214e-01 4.801339e-02 3.530625e+00 -1.282813e-02 7.299107e-01 
2.705938e-01 4.296875e-02 6.486250e-01 1.994464e-09 9.483036e-01 -8.379464e-01 5.548214e-01 2.412723e-01 3.276875e+00 -2.216295e-02 3.870536e-01 
2.913438e-01 4.638839e-02 7.168750e-01 1.584107e-09 9.996250e-01 -1.058125e+00 -4.630357e-01 1.894420e-01 3.015625e+00 2.839732e-03 9.093750e-01 
2.985313e-01 4.926339e-02 7.381964e-01 2.224821e-09 8.995536e-01 -8.925893e-01 -1.303571e-02 3.589955e-01 2.731875e+00 9.904911e-03 2.723214e-02 
3.209063e-01 4.249554e-02 6.809821e-01 2.543036e-09 9.244107e-01 -1.251518e+00 1.112500e-01 1.908482e-02 2.313125e+00 -5.836161e-03 5.620536e-01 
2.603437e-01 4.870089e-02 6.883750e-01 1.904464e-09 9.263393e-01 -9.102679e-01 -3.708929e-01 3.437277e-01 2.523125e+00 -1.469509e-02 7.781250e-01 
2.900313e-01 4.203125e-02 7.012321e-01 1.514464e-09 9.543036e-01 -1.028661e+00 5.837500e-01 1.050670e-01 3.298125e+00 8.184375e-03 1.102679e-01 
3.113438e-01 4.402232e-02 7.416250e-01 2.697321e-09 9.954464e-01 -8.138393e-01 1.873214e-01 1.886384e-01 2.748125e+00 3.901339e-03 7.424107e-01 
3.290937e-01 4.552232e-02 6.642679e-01 2.356607e-09 9.089821e-01 -1.298661e+00 2.875000e-02 3.023438e-01 3.109375e+00 -1.850223e-02 3.441964e-01 
2.643437e-01 4.081696e-02 6.849464e-01 2.011607e-09 9.268750e-01 -7.634821e-01 1.605357e-01 3.533705e-01 2.869375e+00 1.407812e-02 4.004464e-01 
2.824688e-01 4.782589e-02 7.132321e-01 2.134821e-09 9.508750e-01 -9.129464e-01 6.919643e-01 1.380134e-01 2.229375e+00 -2.003973e-02 7.656250e-01 
3.020938e-01 4.557589e-02 6.420893e-01 1.710536e-09 9.016964e-01 -1.247232e+00 6.089286e-02 2.328348e-01 3.538125e+00 -1.440223e-02 2.334821e-01 
